version,embedding_key,embedding_label,ratio,fold,predictor,K,tau,is_fixed,is_tuned,hyperparam_source,train_n,train_inner_n,valid_inner_n,test_n,best_inner_item_r,search_space_K,search_space_tau,inner_val_scores_json,selected_S_hash,jaccard_vs_s_old
B2_tuned,sbert_original,SBERT (original),10,3,SoftmaxKNN,10,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.26722464450531463,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.24974165896429867, ""K=10,tau=0.05"": 0.258291029452581, ""K=10,tau=0.1"": 0.26722464450531463, ""K=10,tau=0.2"": 0.26195105104673894, ""K=10,tau=0.5"": 0.24681534951907041, ""K=15,tau=0.03"": 0.24974165896429867, ""K=15,tau=0.05"": 0.258291029452581, ""K=15,tau=0.1"": 0.26722464450531463, ""K=15,tau=0.2"": 0.26195105104673894, ""K=15,tau=0.5"": 0.24681534951907041, ""K=3,tau=0.03"": 0.2481501712524135, ""K=3,tau=0.05"": 0.253109825423661, ""K=3,tau=0.1"": 0.2548641394570971, ""K=3,tau=0.2"": 0.23789599287389135, ""K=3,tau=0.5"": 0.19021459931811835, ""K=5,tau=0.03"": 0.2494633516511897, ""K=5,tau=0.05"": 0.2571959117572057, ""K=5,tau=0.1"": 0.2634725070380412, ""K=5,tau=0.2"": 0.24698330174631708, ""K=5,tau=0.5"": 0.17955306911276261, ""K=7,tau=0.03"": 0.2497165531381336, ""K=7,tau=0.05"": 0.2581064904185193, ""K=7,tau=0.1"": 0.26651707033264843, ""K=7,tau=0.2"": 0.2565591345146244, ""K=7,tau=0.5"": 0.19063781029941318}",92745849571d4031,1.0
B2_tuned,sbert_original,SBERT (original),10,4,SoftmaxKNN,10,0.1,False,True,train_inner_tuned_nested,2200,1760,440,549,0.2797303339030568,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.26174145721307635, ""K=10,tau=0.05"": 0.27006728445260336, ""K=10,tau=0.1"": 0.2797303339030568, ""K=10,tau=0.2"": 0.27555292602709364, ""K=10,tau=0.5"": 0.2624389998609936, ""K=15,tau=0.03"": 0.26174145721307635, ""K=15,tau=0.05"": 0.27006728445260336, ""K=15,tau=0.1"": 0.2797303339030568, ""K=15,tau=0.2"": 0.27555292602709364, ""K=15,tau=0.5"": 0.2624389998609936, ""K=3,tau=0.03"": 0.26013243786473494, ""K=3,tau=0.05"": 0.2647472168102905, ""K=3,tau=0.1"": 0.2668304218628662, ""K=3,tau=0.2"": 0.2506153650707275, ""K=3,tau=0.5"": 0.20392850891008926, ""K=5,tau=0.03"": 0.26147168866297615, ""K=5,tau=0.05"": 0.2690610957045353, ""K=5,tau=0.1"": 0.276249955032781, ""K=5,tau=0.2"": 0.2616069322449073, ""K=5,tau=0.5"": 0.1978989269168527, ""K=7,tau=0.03"": 0.26172558698159887, ""K=7,tau=0.05"": 0.26996104427291157, ""K=7,tau=0.1"": 0.279402078882597, ""K=7,tau=0.2"": 0.27159247590087504, ""K=7,tau=0.5"": 0.2101303619360426}",92745849571d4031,1.0
B2_tuned,bge_base_en_v15,BGE-base-en-v1.5,30,0,SoftmaxKNN,10,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.4175797092045942,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.3818351043521232, ""K=10,tau=0.05"": 0.40505903083510947, ""K=10,tau=0.1"": 0.4175797092045942, ""K=10,tau=0.2"": 0.39685561129036345, ""K=10,tau=0.5"": 0.3553184665256972, ""K=15,tau=0.03"": 0.38235811033755995, ""K=15,tau=0.05"": 0.40473495800064463, ""K=15,tau=0.1"": 0.4163313667534993, ""K=15,tau=0.2"": 0.3883349190705211, ""K=15,tau=0.5"": 0.3245223742218776, ""K=3,tau=0.03"": 0.36798183257016975, ""K=3,tau=0.05"": 0.38022565504203965, ""K=3,tau=0.1"": 0.3819458807088711, ""K=3,tau=0.2"": 0.3674808365968212, ""K=3,tau=0.5"": 0.3476306608838703, ""K=5,tau=0.03"": 0.3761793085254351, ""K=5,tau=0.05"": 0.3940841794942195, ""K=5,tau=0.1"": 0.39819399083212387, ""K=5,tau=0.2"": 0.3782941248904576, ""K=5,tau=0.5"": 0.3498427344517295, ""K=7,tau=0.03"": 0.3802950838712387, ""K=7,tau=0.05"": 0.4029459904593451, ""K=7,tau=0.1"": 0.4151078804746586, ""K=7,tau=0.2"": 0.3993519410242774, ""K=7,tau=0.5"": 0.36955074711203756}",d4ab89ba5be2ea63,0.30434782608695654
B2_tuned,bge_base_en_v15,BGE-base-en-v1.5,30,1,SoftmaxKNN,10,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.43235595834677687,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.3963044343183699, ""K=10,tau=0.05"": 0.4194034438483238, ""K=10,tau=0.1"": 0.43235595834677687, ""K=10,tau=0.2"": 0.4113659798575403, ""K=10,tau=0.5"": 0.3677815436770287, ""K=15,tau=0.03"": 0.39670140298802, ""K=15,tau=0.05"": 0.41859297418088864, ""K=15,tau=0.1"": 0.43072376828956105, ""K=15,tau=0.2"": 0.40400881214259865, ""K=15,tau=0.5"": 0.33843167994763956, ""K=3,tau=0.03"": 0.3835662487011464, ""K=3,tau=0.05"": 0.39732677282191264, ""K=3,tau=0.1"": 0.40120664982870013, ""K=3,tau=0.2"": 0.3882018762284727, ""K=3,tau=0.5"": 0.36895054286718865, ""K=5,tau=0.03"": 0.39115207310456, ""K=5,tau=0.05"": 0.4097722787101625, ""K=5,tau=0.1"": 0.4153078044341912, ""K=5,tau=0.2"": 0.39639826189657557, ""K=5,tau=0.5"": 0.3678821918055675, ""K=7,tau=0.03"": 0.39500447981035997, ""K=7,tau=0.05"": 0.41798615497542346, ""K=7,tau=0.1"": 0.4309142440935645, ""K=7,tau=0.2"": 0.4150027496688052, ""K=7,tau=0.5"": 0.38414183186413525}",d4ab89ba5be2ea63,0.30434782608695654
B2_tuned,bge_base_en_v15,BGE-base-en-v1.5,30,2,SoftmaxKNN,10,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.42541915593272844,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.39098092167226256, ""K=10,tau=0.05"": 0.4136202198906198, ""K=10,tau=0.1"": 0.42541915593272844, ""K=10,tau=0.2"": 0.40322544310922276, ""K=10,tau=0.5"": 0.3596339860221636, ""K=15,tau=0.03"": 0.3915036909909607, ""K=15,tau=0.05"": 0.4131008079563174, ""K=15,tau=0.1"": 0.4240759960961303, ""K=15,tau=0.2"": 0.3954248671540593, ""K=15,tau=0.5"": 0.32968624890112597, ""K=3,tau=0.03"": 0.3781081798092161, ""K=3,tau=0.05"": 0.3912350001144469, ""K=3,tau=0.1"": 0.39401079337772865, ""K=3,tau=0.2"": 0.37982310821408066, ""K=3,tau=0.5"": 0.35970841484111793, ""K=5,tau=0.03"": 0.3854420794807103, ""K=5,tau=0.05"": 0.4031942102078953, ""K=5,tau=0.1"": 0.4070691064073627, ""K=5,tau=0.2"": 0.38658604666460206, ""K=5,tau=0.5"": 0.3574312202353245, ""K=7,tau=0.03"": 0.3894517328898276, ""K=7,tau=0.05"": 0.4116556782410642, ""K=7,tau=0.1"": 0.42320131506166536, ""K=7,tau=0.2"": 0.40627131539114064, ""K=7,tau=0.5"": 0.3753041040039151}",d4ab89ba5be2ea63,0.30434782608695654
B2_tuned,bge_base_en_v15,BGE-base-en-v1.5,30,3,SoftmaxKNN,10,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.41766154030440467,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.3821587802908097, ""K=10,tau=0.05"": 0.4055076886509608, ""K=10,tau=0.1"": 0.41766154030440467, ""K=10,tau=0.2"": 0.39627478952831224, ""K=10,tau=0.5"": 0.3542319029227476, ""K=15,tau=0.03"": 0.3826862228897554, ""K=15,tau=0.05"": 0.40521325175236955, ""K=15,tau=0.1"": 0.4168560350969798, ""K=15,tau=0.2"": 0.38966970490650893, ""K=15,tau=0.5"": 0.3263030611105628, ""K=3,tau=0.03"": 0.3690306421354934, ""K=3,tau=0.05"": 0.3818539878557429, ""K=3,tau=0.1"": 0.38331715102915076, ""K=3,tau=0.2"": 0.36777024284627646, ""K=3,tau=0.5"": 0.34679593864063457, ""K=5,tau=0.03"": 0.37663359710602123, ""K=5,tau=0.05"": 0.3943815183503304, ""K=5,tau=0.1"": 0.3964828311947105, ""K=5,tau=0.2"": 0.3739232712962407, ""K=5,tau=0.5"": 0.34346810858801674, ""K=7,tau=0.03"": 0.38071203786975316, ""K=7,tau=0.05"": 0.40331078775691354, ""K=7,tau=0.1"": 0.41414825911701914, ""K=7,tau=0.2"": 0.39636707628529616, ""K=7,tau=0.5"": 0.3650777882876492}",d4ab89ba5be2ea63,0.30434782608695654
B2_tuned,bge_base_en_v15,BGE-base-en-v1.5,30,4,SoftmaxKNN,10,0.1,False,True,train_inner_tuned_nested,2200,1760,440,549,0.43617052793243194,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.39875609499825165, ""K=10,tau=0.05"": 0.42237630127452824, ""K=10,tau=0.1"": 0.43617052793243194, ""K=10,tau=0.2"": 0.41561760631834377, ""K=10,tau=0.5"": 0.3728240594699812, ""K=15,tau=0.03"": 0.39912495736039705, ""K=15,tau=0.05"": 0.4213974781733168, ""K=15,tau=0.1"": 0.4343267555899721, ""K=15,tau=0.2"": 0.40762653264034837, ""K=15,tau=0.5"": 0.3426745533464203, ""K=3,tau=0.03"": 0.38417224474985917, ""K=3,tau=0.05"": 0.3969590523703514, ""K=3,tau=0.1"": 0.3983913547755075, ""K=3,tau=0.2"": 0.38276693267996414, ""K=3,tau=0.5"": 0.36138878961737725, ""K=5,tau=0.03"": 0.39327046749405936, ""K=5,tau=0.05"": 0.4115422508505026, ""K=5,tau=0.1"": 0.4148942632070796, ""K=5,tau=0.2"": 0.3931609173115425, ""K=5,tau=0.5"": 0.36259837893744234, ""K=7,tau=0.03"": 0.39730936558671615, ""K=7,tau=0.05"": 0.42032150177095234, ""K=7,tau=0.1"": 0.43214201603661373, ""K=7,tau=0.2"": 0.4145029628105723, ""K=7,tau=0.5"": 0.38249802952315637}",d4ab89ba5be2ea63,0.30434782608695654
B2_tuned,e5_base_v2,E5-base-v2,30,0,SoftmaxKNN,5,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.3991312991619261,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.382158458159444, ""K=10,tau=0.05"": 0.3942835393967467, ""K=10,tau=0.1"": 0.373461635733055, ""K=10,tau=0.2"": 0.3409096450646908, ""K=10,tau=0.5"": 0.3168446001185568, ""K=15,tau=0.03"": 0.3816349855377452, ""K=15,tau=0.05"": 0.39287218158495496, ""K=15,tau=0.1"": 0.3637862564065858, ""K=15,tau=0.2"": 0.3133621908977693, ""K=15,tau=0.5"": 0.27436420472446627, ""K=3,tau=0.03"": 0.35634993977812646, ""K=3,tau=0.05"": 0.35958484521867723, ""K=3,tau=0.1"": 0.35277719211214276, ""K=3,tau=0.2"": 0.342260765960124, ""K=3,tau=0.5"": 0.333362285785168, ""K=5,tau=0.03"": 0.37998554717964667, ""K=5,tau=0.05"": 0.39756184270888506, ""K=5,tau=0.1"": 0.3991312991619261, ""K=5,tau=0.2"": 0.38904289495988487, ""K=5,tau=0.5"": 0.37970123119446153, ""K=7,tau=0.03"": 0.3805782582166127, ""K=7,tau=0.05"": 0.3950334095668964, ""K=7,tau=0.1"": 0.3868628187268982, ""K=7,tau=0.2"": 0.36789041024897595, ""K=7,tau=0.5"": 0.35278681908964754}",7ceffde4e4dcacff,0.22448979591836735
B2_tuned,e5_base_v2,E5-base-v2,30,1,SoftmaxKNN,5,0.05,False,True,train_inner_tuned_nested,2199,1759,440,550,0.4084450822834672,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.3940483365771405, ""K=10,tau=0.05"": 0.40462854619191885, ""K=10,tau=0.1"": 0.38239891002270326, ""K=10,tau=0.2"": 0.34823380899558704, ""K=10,tau=0.5"": 0.3228602110480303, ""K=15,tau=0.03"": 0.3919606880611713, ""K=15,tau=0.05"": 0.40059909215860834, ""K=15,tau=0.1"": 0.3688595878708934, ""K=15,tau=0.2"": 0.3157215290599135, ""K=15,tau=0.5"": 0.2745743600396269, ""K=3,tau=0.03"": 0.3707216764221693, ""K=3,tau=0.05"": 0.3741150755153475, ""K=3,tau=0.1"": 0.36718227309925283, ""K=3,tau=0.2"": 0.3562844321998248, ""K=3,tau=0.5"": 0.3470298146280206, ""K=5,tau=0.03"": 0.39263521385553524, ""K=5,tau=0.05"": 0.4084450822834672, ""K=5,tau=0.1"": 0.4077105966604908, ""K=5,tau=0.2"": 0.39614015851961726, ""K=5,tau=0.5"": 0.3858342597175629, ""K=7,tau=0.03"": 0.3930779082717578, ""K=7,tau=0.05"": 0.4058512222432486, ""K=7,tau=0.1"": 0.3957065091094917, ""K=7,tau=0.2"": 0.3751561045874123, ""K=7,tau=0.5"": 0.3589086500166281}",7ceffde4e4dcacff,0.22448979591836735
B2_tuned,e5_base_v2,E5-base-v2,30,2,SoftmaxKNN,5,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.4029105818768042,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.38894844066963546, ""K=10,tau=0.05"": 0.3998758812329018, ""K=10,tau=0.1"": 0.3787224419960926, ""K=10,tau=0.2"": 0.346042263997853, ""K=10,tau=0.5"": 0.321793383509271, ""K=15,tau=0.03"": 0.38802728832365774, ""K=15,tau=0.05"": 0.39746893762262236, ""K=15,tau=0.1"": 0.3671654787335789, ""K=15,tau=0.2"": 0.31689412359140506, ""K=15,tau=0.5"": 0.27807921958509196, ""K=3,tau=0.03"": 0.3649770432467746, ""K=3,tau=0.05"": 0.3674295316894332, ""K=3,tau=0.1"": 0.35980035085760603, ""K=3,tau=0.2"": 0.3487976291785317, ""K=3,tau=0.5"": 0.3395929212958993, ""K=5,tau=0.03"": 0.38697826917568245, ""K=5,tau=0.05"": 0.4028753190101861, ""K=5,tau=0.1"": 0.4029105818768042, ""K=5,tau=0.2"": 0.392049485844849, ""K=5,tau=0.5"": 0.3822457094099108, ""K=7,tau=0.03"": 0.38802310118733563, ""K=7,tau=0.05"": 0.4014465592386753, ""K=7,tau=0.1"": 0.39264479973439764, ""K=7,tau=0.2"": 0.3732575229372564, ""K=7,tau=0.5"": 0.3578624221173186}",7ceffde4e4dcacff,0.22448979591836735
B2_tuned,e5_base_v2,E5-base-v2,30,3,SoftmaxKNN,5,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.40103952911925556,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.38266626774336293, ""K=10,tau=0.05"": 0.3959828608689417, ""K=10,tau=0.1"": 0.37693560505277374, ""K=10,tau=0.2"": 0.3445993535944723, ""K=10,tau=0.5"": 0.320295730757469, ""K=15,tau=0.03"": 0.3818188899366802, ""K=15,tau=0.05"": 0.3936868726770926, ""K=15,tau=0.1"": 0.36605845267548487, ""K=15,tau=0.2"": 0.3159049744540683, ""K=15,tau=0.5"": 0.2767505651020324, ""K=3,tau=0.03"": 0.35631912068048, ""K=3,tau=0.05"": 0.36010268662341, ""K=3,tau=0.1"": 0.3539087430492073, ""K=3,tau=0.2"": 0.3436777147333574, ""K=3,tau=0.5"": 0.33492104473288686, ""K=5,tau=0.03"": 0.3803928216368092, ""K=5,tau=0.05"": 0.39874638267469054, ""K=5,tau=0.1"": 0.40103952911925556, ""K=5,tau=0.2"": 0.3911961124478434, ""K=5,tau=0.5"": 0.3819362977320384, ""K=7,tau=0.03"": 0.38194542662817893, ""K=7,tau=0.05"": 0.39792787704866595, ""K=7,tau=0.1"": 0.391431307401635, ""K=7,tau=0.2"": 0.3728234346804301, ""K=7,tau=0.5"": 0.35764640721261354}",7ceffde4e4dcacff,0.22448979591836735
B2_tuned,e5_base_v2,E5-base-v2,30,4,SoftmaxKNN,5,0.1,False,True,train_inner_tuned_nested,2200,1760,440,549,0.41129170213797467,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.3926391168976685, ""K=10,tau=0.05"": 0.40494048283097633, ""K=10,tau=0.1"": 0.3838758453974951, ""K=10,tau=0.2"": 0.34999912883600093, ""K=10,tau=0.5"": 0.3247862415093825, ""K=15,tau=0.03"": 0.39103769159160595, ""K=15,tau=0.05"": 0.4019892196108877, ""K=15,tau=0.1"": 0.37289645249643216, ""K=15,tau=0.2"": 0.3215569449333266, ""K=15,tau=0.5"": 0.28163073520176324, ""K=3,tau=0.03"": 0.36740864764388315, ""K=3,tau=0.05"": 0.371358400058161, ""K=3,tau=0.1"": 0.3652478411517807, ""K=3,tau=0.2"": 0.35488556674084937, ""K=3,tau=0.5"": 0.3459752476943638, ""K=5,tau=0.03"": 0.39101593172286875, ""K=5,tau=0.05"": 0.4091299157039389, ""K=5,tau=0.1"": 0.41129170213797467, ""K=5,tau=0.2"": 0.4012568556807193, ""K=5,tau=0.5"": 0.39177936368458827, ""K=7,tau=0.03"": 0.3921092136948739, ""K=7,tau=0.05"": 0.4072781828989297, ""K=7,tau=0.1"": 0.3993691301876979, ""K=7,tau=0.2"": 0.37960378172701126, ""K=7,tau=0.5"": 0.36366002351455773}",7ceffde4e4dcacff,0.22448979591836735
B2_tuned,minilm_l6_v2,MiniLM-L6-v2,30,0,SoftmaxKNN,10,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.3949665598519507,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.37054535305152664, ""K=10,tau=0.05"": 0.38134066087685226, ""K=10,tau=0.1"": 0.3949665598519507, ""K=10,tau=0.2"": 0.3873849371390971, ""K=10,tau=0.5"": 0.34044305626178484, ""K=15,tau=0.03"": 0.37075241823380295, ""K=15,tau=0.05"": 0.38174042338140035, ""K=15,tau=0.1"": 0.39276859050417545, ""K=15,tau=0.2"": 0.388039757904201, ""K=15,tau=0.5"": 0.3366360945416201, ""K=3,tau=0.03"": 0.3670759901425328, ""K=3,tau=0.05"": 0.37636874800973513, ""K=3,tau=0.1"": 0.3899921600204883, ""K=3,tau=0.2"": 0.39189930159622627, ""K=3,tau=0.5"": 0.37631231349258754, ""K=5,tau=0.03"": 0.3697149566068035, ""K=5,tau=0.05"": 0.37975666812873315, ""K=5,tau=0.1"": 0.3947068304528599, ""K=5,tau=0.2"": 0.3937142217244136, ""K=5,tau=0.5"": 0.36627565843555215, ""K=7,tau=0.03"": 0.3702379370593587, ""K=7,tau=0.05"": 0.38063223623292736, ""K=7,tau=0.1"": 0.3949633847068836, ""K=7,tau=0.2"": 0.38986347230206697, ""K=7,tau=0.5"": 0.35312365377914684}",bad524b73607dd87,0.2
B2_tuned,minilm_l6_v2,MiniLM-L6-v2,30,1,SoftmaxKNN,5,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.4064239793269578,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.3836669433409111, ""K=10,tau=0.05"": 0.3941260432891894, ""K=10,tau=0.1"": 0.40514504616608893, ""K=10,tau=0.2"": 0.3945757019353505, ""K=10,tau=0.5"": 0.3441004523165015, ""K=15,tau=0.03"": 0.3838805081266015, ""K=15,tau=0.05"": 0.39446112708919606, ""K=15,tau=0.1"": 0.4022975227717592, ""K=15,tau=0.2"": 0.39244869717041087, ""K=15,tau=0.5"": 0.3335988359884611, ""K=3,tau=0.03"": 0.38009568826578083, ""K=3,tau=0.05"": 0.38920584944820497, ""K=3,tau=0.1"": 0.40096908533699843, ""K=3,tau=0.2"": 0.40020798195393525, ""K=3,tau=0.5"": 0.3815898493467996, ""K=5,tau=0.03"": 0.38293067768420735, ""K=5,tau=0.05"": 0.3929144010062397, ""K=5,tau=0.1"": 0.4064239793269578, ""K=5,tau=0.2"": 0.40425858150871247, ""K=5,tau=0.5"": 0.3755052829593391, ""K=7,tau=0.03"": 0.38337733473070174, ""K=7,tau=0.05"": 0.39351076386764766, ""K=7,tau=0.1"": 0.4057015227635923, ""K=7,tau=0.2"": 0.39857095483357247, ""K=7,tau=0.5"": 0.3598981836203132}",bad524b73607dd87,0.2
B2_tuned,minilm_l6_v2,MiniLM-L6-v2,30,2,SoftmaxKNN,5,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.4029820810167232,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.3818151108552004, ""K=10,tau=0.05"": 0.3913278428288949, ""K=10,tau=0.1"": 0.4028094394788957, ""K=10,tau=0.2"": 0.3932762930733668, ""K=10,tau=0.5"": 0.341912516467182, ""K=15,tau=0.03"": 0.3820114057683044, ""K=15,tau=0.05"": 0.3915814434977524, ""K=15,tau=0.1"": 0.39989398457818787, ""K=15,tau=0.2"": 0.39102396433418535, ""K=15,tau=0.5"": 0.3304044826532235, ""K=3,tau=0.03"": 0.3785544090157481, ""K=3,tau=0.05"": 0.38738581069116257, ""K=3,tau=0.1"": 0.3997314423669751, ""K=3,tau=0.2"": 0.40005982956691855, ""K=3,tau=0.5"": 0.38179549644574096, ""K=5,tau=0.03"": 0.3809850453626654, ""K=5,tau=0.05"": 0.39002698298052935, ""K=5,tau=0.1"": 0.4029820810167232, ""K=5,tau=0.2"": 0.4000922146159411, ""K=5,tau=0.5"": 0.3693718548688127, ""K=7,tau=0.03"": 0.3815010031397373, ""K=7,tau=0.05"": 0.39067430714229834, ""K=7,tau=0.1"": 0.40283233129419166, ""K=7,tau=0.2"": 0.396280179160409, ""K=7,tau=0.5"": 0.3568145909356024}",bad524b73607dd87,0.2
B2_tuned,minilm_l6_v2,MiniLM-L6-v2,30,3,SoftmaxKNN,5,0.2,False,True,train_inner_tuned_nested,2199,1759,440,550,0.4008832192666621,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.3764345193602568, ""K=10,tau=0.05"": 0.3864965300071949, ""K=10,tau=0.1"": 0.398611161399474, ""K=10,tau=0.2"": 0.39187772073067195, ""K=10,tau=0.5"": 0.3453794850768053, ""K=15,tau=0.03"": 0.3766334751788369, ""K=15,tau=0.05"": 0.3867287503829813, ""K=15,tau=0.1"": 0.3955419175904077, ""K=15,tau=0.2"": 0.3902843010154904, ""K=15,tau=0.5"": 0.3364892517894985, ""K=3,tau=0.03"": 0.37273102759426213, ""K=3,tau=0.05"": 0.3820729556100092, ""K=3,tau=0.1"": 0.39523847052773947, ""K=3,tau=0.2"": 0.3973138381421104, ""K=3,tau=0.5"": 0.381749171424729, ""K=5,tau=0.03"": 0.37573919826861674, ""K=5,tau=0.05"": 0.38574188672023607, ""K=5,tau=0.1"": 0.4005671168140824, ""K=5,tau=0.2"": 0.4008832192666621, ""K=5,tau=0.5"": 0.37406857140770255, ""K=7,tau=0.03"": 0.3761434969196813, ""K=7,tau=0.05"": 0.38596668430814146, ""K=7,tau=0.1"": 0.3989228067863143, ""K=7,tau=0.2"": 0.39392843641743336, ""K=7,tau=0.5"": 0.3567886195199162}",bad524b73607dd87,0.2
B2_tuned,minilm_l6_v2,MiniLM-L6-v2,30,4,SoftmaxKNN,5,0.1,False,True,train_inner_tuned_nested,2200,1760,440,549,0.40809533134651144,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.38809038636420384, ""K=10,tau=0.05"": 0.396402965397485, ""K=10,tau=0.1"": 0.40745712091636577, ""K=10,tau=0.2"": 0.4016594457190785, ""K=10,tau=0.5"": 0.355754341737161, ""K=15,tau=0.03"": 0.38826024531748426, ""K=15,tau=0.05"": 0.39634394775334897, ""K=15,tau=0.1"": 0.4025622234266823, ""K=15,tau=0.2"": 0.3952359384220507, ""K=15,tau=0.5"": 0.3386612371718916, ""K=3,tau=0.03"": 0.3847914993304403, ""K=3,tau=0.05"": 0.3924747607135073, ""K=3,tau=0.1"": 0.403501858209489, ""K=3,tau=0.2"": 0.4037701740961036, ""K=3,tau=0.5"": 0.38613265412002257, ""K=5,tau=0.03"": 0.38738653640092857, ""K=5,tau=0.05"": 0.3954718746881407, ""K=5,tau=0.1"": 0.40809533134651144, ""K=5,tau=0.2"": 0.4071237897710198, ""K=5,tau=0.5"": 0.3787623519263072, ""K=7,tau=0.03"": 0.3877834125233554, ""K=7,tau=0.05"": 0.39577439482084303, ""K=7,tau=0.1"": 0.40720713959772215, ""K=7,tau=0.2"": 0.4025766338455137, ""K=7,tau=0.5"": 0.36625481406796817}",bad524b73607dd87,0.2
B2_tuned,mpnet_base_v2,MPNet-base-v2,30,0,SoftmaxKNN,5,0.2,False,True,train_inner_tuned_nested,2199,1759,440,550,0.42529625502230306,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.38279013293998515, ""K=10,tau=0.05"": 0.40153647016938926, ""K=10,tau=0.1"": 0.4138065033340151, ""K=10,tau=0.2"": 0.4050382301209067, ""K=10,tau=0.5"": 0.3587646473689984, ""K=15,tau=0.03"": 0.38342573590355483, ""K=15,tau=0.05"": 0.40391435176478613, ""K=15,tau=0.1"": 0.4161031215853744, ""K=15,tau=0.2"": 0.40920562110257114, ""K=15,tau=0.5"": 0.35412363586446766, ""K=3,tau=0.03"": 0.3785373835765636, ""K=3,tau=0.05"": 0.39427511479912297, ""K=3,tau=0.1"": 0.40900809023689644, ""K=3,tau=0.2"": 0.41057187069402806, ""K=3,tau=0.5"": 0.3985722226809782, ""K=5,tau=0.03"": 0.38149150816828015, ""K=5,tau=0.05"": 0.4005809101917478, ""K=5,tau=0.1"": 0.42007988445513816, ""K=5,tau=0.2"": 0.42529625502230306, ""K=5,tau=0.5"": 0.41031870740162585, ""K=7,tau=0.03"": 0.38253962805295955, ""K=7,tau=0.05"": 0.4011390871118806, ""K=7,tau=0.1"": 0.4153772247643963, ""K=7,tau=0.2"": 0.41066248838204605, ""K=7,tau=0.5"": 0.38007385673454835}",e516e4a7976f9b63,0.30434782608695654
